protocol,train_mode,test_mode,outer_fold,metrics_path,accuracy,precision,recall,specificity,f1,roc_auc,n_rows,threshold,tn,fp,fn,tp
seizure,balanced_50_50,unbalanced_20_80,outer_fold_087,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_087/unbalanced_20_80/metrics.json,0.7828947368421053,0.06666666666666667,0.006578947368421052,0.9769736842105263,0.011976047904191614,0.26316871537396125,760,0.9587283134460449,594,14,151,1
seizure,balanced_50_50,balanced_50_50,outer_fold_088,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_088/balanced_50_50/metrics.json,0.6360294117647058,0.9111111111111111,0.3014705882352941,0.9705882352941176,0.4530386740331491,0.6566825259515571,272,0.9853895902633667,132,4,95,41
seizure,balanced_50_50,unbalanced_20_80,outer_fold_088,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_088/unbalanced_20_80/metrics.json,0.836764705882353,0.7192982456140351,0.3014705882352941,0.9705882352941176,0.4248704663212435,0.6743485077854671,680,0.9853895902633667,528,16,95,41
seizure,balanced_50_50,balanced_50_50,outer_fold_089,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_089/balanced_50_50/metrics.json,0.4921875,0.0,0.0,0.984375,0.0,0.29498291015625,256,0.9375810623168945,126,2,128,0
seizure,balanced_50_50,unbalanced_20_80,outer_fold_089,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_089/unbalanced_20_80/metrics.json,0.7734375,0.0,0.0,0.966796875,0.0,0.3046112060546875,640,0.9375810623168945,495,17,128,0
seizure,balanced_50_50,balanced_50_50,outer_fold_090,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_090/balanced_50_50/metrics.json,0.7264344262295082,0.9662447257383966,0.4692622950819672,0.9836065573770492,0.6317241379310345,0.8974821956463317,976,0.9426550269126892,480,8,259,229
seizure,balanced_50_50,unbalanced_20_80,outer_fold_090,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_090/unbalanced_20_80/metrics.json,0.8827868852459017,0.89453125,0.4692622950819672,0.9861680327868853,0.6155913978494624,0.8994736377989786,2440,0.9426550269126892,1925,27,259,229
seizure,balanced_50_50,balanced_50_50,outer_fold_091,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_091/balanced_50_50/metrics.json,0.5952380952380952,0.9210526315789473,0.20833333333333334,0.9821428571428571,0.3398058252427185,0.8410572562358276,336,0.923826277256012,165,3,133,35
seizure,balanced_50_50,unbalanced_20_80,outer_fold_091,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_091/unbalanced_20_80/metrics.json,0.8285714285714286,0.7608695652173914,0.20833333333333334,0.9836309523809523,0.32710280373831774,0.8415887188208616,840,0.923826277256012,661,11,133,35
seizure,balanced_50_50,balanced_50_50,outer_fold_092,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_092/balanced_50_50/metrics.json,0.748046875,0.9601449275362319,0.517578125,0.978515625,0.6725888324873097,0.9343414306640625,1024,0.873957097530365,501,11,247,265
seizure,balanced_50_50,unbalanced_20_80,outer_fold_092,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_092/unbalanced_20_80/metrics.json,0.887109375,0.8631921824104235,0.517578125,0.9794921875,0.6471306471306473,0.9331207275390625,2560,0.873957097530365,2006,42,247,265
seizure,balanced_50_50,balanced_50_50,outer_fold_093,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_093/balanced_50_50/metrics.json,0.8388671875,0.9727520435967303,0.697265625,0.98046875,0.8122866894197952,0.9608383178710938,1024,0.9761911630630493,502,10,155,357
seizure,balanced_50_50,unbalanced_20_80,outer_fold_093,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_093/unbalanced_20_80/metrics.json,0.923046875,0.8947368421052632,0.697265625,0.9794921875,0.7837541163556531,0.9630885124206543,2560,0.9761911630630493,2006,42,155,357
seizure,balanced_50_50,balanced_50_50,outer_fold_094,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_094/balanced_50_50/metrics.json,0.6417410714285714,0.9440559440559441,0.3013392857142857,0.9821428571428571,0.4568527918781726,0.8561812420280612,896,0.9861378073692322,440,8,313,135
seizure,balanced_50_50,unbalanced_20_80,outer_fold_094,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_094/unbalanced_20_80/metrics.json,0.8455357142857143,0.8035714285714286,0.3013392857142857,0.9815848214285714,0.43831168831168826,0.856281514070472,2240,0.9861378073692322,1759,33,313,135
seizure,balanced_50_50,balanced_50_50,outer_fold_095,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_095/balanced_50_50/metrics.json,0.5,0.5,0.009615384615384616,0.9903846153846154,0.01886792452830189,0.635262573964497,208,0.9513112902641296,103,1,103,1
seizure,balanced_50_50,unbalanced_20_80,outer_fold_095,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_095/unbalanced_20_80/metrics.json,0.7961538461538461,0.25,0.009615384615384616,0.9927884615384616,0.018518518518518517,0.6834319526627218,520,0.9513112902641296,413,3,103,1
seizure,balanced_50_50,balanced_50_50,outer_fold_096,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_096/balanced_50_50/metrics.json,0.631578947368421,1.0,0.2631578947368421,1.0,0.4166666666666667,0.7607773545706371,304,0.9575970768928528,152,0,112,40
seizure,balanced_50_50,unbalanced_20_80,outer_fold_096,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_096/unbalanced_20_80/metrics.json,0.8526315789473684,1.0,0.2631578947368421,1.0,0.4166666666666667,0.7507141620498614,760,0.9575970768928528,608,0,112,40
seizure,balanced_50_50,balanced_50_50,outer_fold_097,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_097/balanced_50_50/metrics.json,0.5625,0.8888888888888888,0.14285714285714285,0.9821428571428571,0.24615384615384617,0.6648951247165533,336,0.8937342166900635,165,3,144,24
seizure,balanced_50_50,unbalanced_20_80,outer_fold_097,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_097/unbalanced_20_80/metrics.json,0.819047619047619,0.75,0.14285714285714285,0.9880952380952381,0.24,0.6829914257369614,840,0.8937342166900635,664,8,144,24
seizure,balanced_50_50,balanced_50_50,outer_fold_098,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_098/balanced_50_50/metrics.json,0.5,0.0,0.0,1.0,0.0,0.43897928994082847,208,0.9520045518875122,104,0,104,0
seizure,balanced_50_50,unbalanced_20_80,outer_fold_098,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_098/unbalanced_20_80/metrics.json,0.7961538461538461,0.0,0.0,0.9951923076923077,0.0,0.43068139792899407,520,0.9520045518875122,414,2,104,0
seizure,balanced_50_50,balanced_50_50,outer_fold_099,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_099/balanced_50_50/metrics.json,0.4984375,0.0,0.0,0.996875,0.0,0.35875,640,0.9577711820602417,319,1,320,0
seizure,balanced_50_50,unbalanced_20_80,outer_fold_099,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_099/unbalanced_20_80/metrics.json,0.7975,0.0,0.0,0.996875,0.0,0.35534912109375005,1600,0.9577711820602417,1276,4,320,0
seizure,balanced_50_50,balanced_50_50,outer_fold_100,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_100/balanced_50_50/metrics.json,0.5789473684210527,0.9615384615384616,0.16447368421052633,0.993421052631579,0.28089887640449446,0.812023891966759,304,0.8936973810195923,151,1,127,25
seizure,balanced_50_50,unbalanced_20_80,outer_fold_100,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_100/unbalanced_20_80/metrics.json,0.8276315789473684,0.8620689655172413,0.16447368421052633,0.993421052631579,0.27624309392265195,0.8044819078947367,760,0.8936973810195923,604,4,127,25
seizure,balanced_50_50,balanced_50_50,outer_fold_101,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_101/balanced_50_50/metrics.json,0.5238095238095238,0.7857142857142857,0.06547619047619048,0.9821428571428571,0.12087912087912088,0.645797902494331,336,0.8286781907081604,165,3,157,11
seizure,balanced_50_50,unbalanced_20_80,outer_fold_101,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_101/unbalanced_20_80/metrics.json,0.8023809523809524,0.55,0.06547619047619048,0.9866071428571429,0.11702127659574468,0.6561791383219955,840,0.8286781907081604,663,9,157,11
seizure,balanced_50_50,balanced_50_50,outer_fold_102,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_102/balanced_50_50/metrics.json,0.6875,1.0,0.375,1.0,0.5454545454545454,0.8811805555555555,240,0.8916459083557129,120,0,75,45
seizure,balanced_50_50,unbalanced_20_80,outer_fold_102,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_102/unbalanced_20_80/metrics.json,0.875,1.0,0.375,1.0,0.5454545454545454,0.8922569444444444,600,0.8916459083557129,480,0,75,45
seizure,balanced_50_50,balanced_50_50,outer_fold_103,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_103/balanced_50_50/metrics.json,0.5826612903225806,0.8596491228070176,0.1975806451612903,0.967741935483871,0.3213114754098361,0.786420395421436,1984,0.9785386919975281,960,32,796,196
seizure,balanced_50_50,unbalanced_20_80,outer_fold_103,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_103/unbalanced_20_80/metrics.json,0.8173387096774194,0.6405228758169934,0.1975806451612903,0.9722782258064516,0.3020030816640986,0.7907443011836628,4960,0.9785386919975281,3858,110,796,196
seizure,balanced_50_50,balanced_50_50,outer_fold_104,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_104/balanced_50_50/metrics.json,0.6125,0.9655172413793104,0.23333333333333334,0.9916666666666667,0.3758389261744967,0.9419097222222222,480,0.9481177926063538,238,2,184,56
seizure,balanced_50_50,unbalanced_20_80,outer_fold_104,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_104/unbalanced_20_80/metrics.json,0.8441666666666666,0.9491525423728814,0.23333333333333334,0.996875,0.37458193979933113,0.9431163194444444,1200,0.9481177926063538,957,3,184,56
seizure,balanced_50_50,balanced_50_50,outer_fold_105,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_105/balanced_50_50/metrics.json,0.8577724358974359,0.9879781420765027,0.7243589743589743,0.9911858974358975,0.8358760980120202,0.9802960377629848,2496,0.9556541442871094,1237,11,344,904
seizure,balanced_50_50,unbalanced_20_80,outer_fold_105,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_105/unbalanced_20_80/metrics.json,0.9344551282051282,0.932920536635707,0.7243589743589743,0.9869791666666666,0.8155164636896708,0.9793859277407955,6240,0.9556541442871094,4927,65,344,904
seizure,balanced_50_50,balanced_50_50,outer_fold_106,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_106/balanced_50_50/metrics.json,0.5569852941176471,0.9428571428571428,0.1213235294117647,0.9926470588235294,0.21498371335504884,0.9404736159169551,544,0.8342505693435669,270,2,239,33
seizure,balanced_50_50,unbalanced_20_80,outer_fold_106,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_106/unbalanced_20_80/metrics.json,0.8191176470588235,0.825,0.1213235294117647,0.9935661764705882,0.21153846153846154,0.9413454260380624,1360,0.8342505693435669,1081,7,239,33
seizure,balanced_50_50,balanced_50_50,outer_fold_107,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_107/balanced_50_50/metrics.json,0.6921296296296297,0.923469387755102,0.41898148148148145,0.9652777777777778,0.5764331210191082,0.9265796467764059,864,0.9651395678520203,417,15,251,181
seizure,balanced_50_50,unbalanced_20_80,outer_fold_107,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_107/unbalanced_20_80/metrics.json,0.8550925925925926,0.7448559670781894,0.41898148148148145,0.9641203703703703,0.5362962962962963,0.9240558556241427,2160,0.9651395678520203,1666,62,251,181
seizure,balanced_50_50,balanced_50_50,outer_fold_108,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_108/balanced_50_50/metrics.json,0.7454044117647058,0.8753514526710403,0.5723039215686274,0.9185049019607843,0.6921081882178584,0.8796646722414457,3264,0.9655706286430359,1499,133,698,934
seizure,balanced_50_50,unbalanced_20_80,outer_fold_108,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_108/unbalanced_20_80/metrics.json,0.8443627450980392,0.6201859229747676,0.5723039215686274,0.9123774509803921,0.5952836201402167,0.8752814985522395,8160,0.9655706286430359,5956,572,698,934
seizure,balanced_50_50,balanced_50_50,outer_fold_109,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_109/balanced_50_50/metrics.json,0.8852513227513228,0.9818031430934657,0.78505291005291,0.9854497354497355,0.8724733553840499,0.9784759840150052,3024,0.8379635214805603,1490,22,325,1187
seizure,balanced_50_50,unbalanced_20_80,outer_fold_109,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_109/unbalanced_20_80/metrics.json,0.942989417989418,0.9180201082753287,0.78505291005291,0.982473544973545,0.8463458110516934,0.9783821579043139,7560,0.8379635214805603,5942,106,325,1187
seizure,balanced_50_50,balanced_50_50,outer_fold_110,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_110/balanced_50_50/metrics.json,0.8403361344537815,0.9695652173913043,0.7027310924369747,0.9779411764705882,0.8148599269183922,0.9397895187486759,1904,0.9475502967834473,931,21,283,669
seizure,balanced_50_50,unbalanced_20_80,outer_fold_110,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_110/unbalanced_20_80/metrics.json,0.9237394957983194,0.8931909212283045,0.7027310924369747,0.9789915966386554,0.7865961199294532,0.9387498565602711,4760,0.9475502967834473,3728,80,283,669
seizure,balanced_50_50,balanced_50_50,outer_fold_111,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_111/balanced_50_50/metrics.json,0.6705508474576272,0.9497206703910615,0.3601694915254237,0.9809322033898306,0.522273425499232,0.831828138465958,944,0.9942185878753662,463,9,302,170
seizure,balanced_50_50,unbalanced_20_80,outer_fold_111,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_111/unbalanced_20_80/metrics.json,0.8508474576271187,0.7727272727272727,0.3601694915254237,0.9735169491525424,0.49132947976878616,0.8280565480465383,2360,0.9942185878753662,1838,50,302,170
seizure,balanced_50_50,balanced_50_50,outer_fold_112,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_112/balanced_50_50/metrics.json,0.8146186440677966,0.9917218543046358,0.6345338983050848,0.9947033898305084,0.7739018087855297,0.9737312823182994,1888,0.9429137706756592,939,5,345,599
seizure,balanced_50_50,unbalanced_20_80,outer_fold_112,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_112/unbalanced_20_80/metrics.json,0.9222457627118644,0.964573268921095,0.6345338983050848,0.9941737288135594,0.7654952076677317,0.9753157767164607,4720,0.9429137706756592,3754,22,345,599
seizure,balanced_50_50,balanced_50_50,outer_fold_113,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_113/balanced_50_50/metrics.json,0.5372983870967742,0.9512195121951219,0.07862903225806452,0.9959677419354839,0.14525139664804468,0.9038111342351718,992,0.999005138874054,494,2,457,39
seizure,balanced_50_50,unbalanced_20_80,outer_fold_113,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_113/unbalanced_20_80/metrics.json,0.8125,0.8297872340425532,0.07862903225806452,0.9959677419354839,0.143646408839779,0.9041190410379811,2480,0.999005138874054,1976,8,457,39
seizure,balanced_50_50,balanced_50_50,outer_fold_114,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_114/balanced_50_50/metrics.json,0.9186320754716981,0.9930555555555556,0.8431603773584906,0.9941037735849056,0.9119897959183674,0.9873481443574227,1696,0.9790615439414978,843,5,133,715
seizure,balanced_50_50,unbalanced_20_80,outer_fold_114,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_114/unbalanced_20_80/metrics.json,0.9660377358490566,0.9848484848484849,0.8431603773584906,0.9967570754716981,0.9085133418043202,0.9883952807938767,4240,0.9790615439414978,3381,11,133,715
